"backup.tipo_de_abogado","backup.giro_empresa","backup.trab_base","backup.acci_on_principal","backup.causa","backup.sueldo_diario_integrado","backup.gen","backup.ano_nac","backup.horas","backup.reinstalacion_t","backup.indem_const_t","backup.sal_caidos_t","backup.rec_hr_extra","backup.rec_20_d_ias_t","backup.sarimssinfo","backup.modo_de_termino","backup.liq_total","backup.cod_imss","backup.antig_anos","backup.djuicio","backup.id","backup.menor.3.anos"
"0","3","0","2","0",191.333333333333,"1",NA,77,"0","1","1","1","0","0",NA,NA,"1",5.50684931506849,NA,210,0
"0","3","0","2","0",191.333333333333,"1",NA,77,"0","1","1","1","0","0",NA,NA,"1",5.50684931506849,NA,211,0
"0","1","1","2","0",600,"1",NA,60,"0","1","1","1","0","1","convenio",35000,"1",2.08767123287671,0.978082191780822,212,1
"0","7","0","2","0",251.820666666667,"1",NA,46.5,"0","1","1","1","0","1","convenio",12000,"1",0.520547945205479,0.649315068493151,213,1
"1","5","0","2","0",367.73,"0",NA,96,"0","1","1","1","0","0","desiste",0,"1",7.03561643835616,1.14246575342466,214,1
"0","5","0","2","0",305.915714285714,"0",NA,77,"0","1","1","1","0","0","desiste",0,"1",0.742465753424657,3.35342465753425,215,0
"0","7","0","2","0",1000,"0",NA,57,"0","1","1","1","0","1","caducidad",0,"1",15.641095890411,3.37534246575342,216,0
"1","3","0","2","0",189.88,"1",NA,54,"0","1","1","1","0","0","convenio",5000,"1",0.158904109589041,2.43013698630137,217,1
"0","1","0","2","0",166.666666666667,"0",NA,48,"0","1","1","1","0","1","caducidad",0,"1",5.54246575342466,2.01917808219178,218,1
"0","7","0","1","0",153.333333333333,"0",NA,54,"1","0","1","1","0","1","convenio",5000,"1",1.41095890410959,0.673972602739726,219,1
"0","3","0","2","0",125.42,"0",NA,66,"0","1","1","1","0","0","convenio",9000,"1",1.11232876712329,1.15068493150685,220,1
"0","3","0","2","0",224,"1",NA,54,"0","1","1","1","1","1","desiste",0,"1",0.643835616438356,1.04657534246575,221,1
"0","7","0","1","0",341.7,"0",NA,60,"1","1","1","1","1","0","convenio",30000,"1",9.4054794520548,1.70684931506849,222,1
"0","7","1","2","0",666.666666666667,"1",NA,55,"0","1","1","1","0","1","convenio",45000,"1",0.698630136986301,2.24931506849315,223,1
"0","7","0","1","0",200,"1",NA,55,"1","1","1","1","1","1","convenio",7500,"1",0.778082191780822,1.06027397260274,224,1
"0","3","0","2","0",280,"0",NA,63,"0","1","1","1","0","0","convenio",9500,"1",1.39452054794521,0.408219178082192,225,1
"0","1","0","2","0",254.66,"1",NA,52.5,"0","1","1","1","0","1","convenio",22445,"1",0.6,0.394520547945205,226,1
"0","3","1","2","0",1133.33333333333,"0",NA,54,"0","1","1","0","0","0","convenio",12000,"1",1.13972602739726,1.81917808219178,227,1
"0","7","0","2","0",213.33,"0",NA,66,"0","1","1","1","0","1","desiste",0,"1",1.90684931506849,2.31780821917808,228,1
"0","7","0","2","0",276.857142857143,"0",NA,60,"0","1","1","1","0","0","convenio",7000,"1",0.550684931506849,0.254794520547945,229,1
"0","3","0","2","0",276.142857142857,"1",NA,60,"0","1","1","1","0","0","convenio",14000,"1",0.991780821917808,0.10958904109589,230,1
"0","1","0","2","0",499.805714285714,"0",NA,60,"0","1","1","1","0","0","convenio",14822.71,"1",2.32054794520548,0.89041095890411,231,1
"0","3","0","1","0",707.74,"0",NA,52.5,"1","1","1","1","1","1",NA,NA,"1",0.257534246575342,NA,232,0
"0","3","0","1","0",212.31,"0",NA,52.5,"1","1","1","1","1","1",NA,NA,"0",0.150684931506849,NA,233,0
"0","7","0","2","0",140.83,"0",NA,52.5,"0","1","1","1","0","0","convenio",30593.06,"0",20.0739726027397,0.0958904109589041,234,1
"0","2","0","1","0",378.83,"0",NA,66,"1","1","1","1","1","1","convenio",16000,"0",0.241095890410959,0.695890410958904,235,1
"0","7","0","1","0",422.33,"1",NA,70,"1","0","1","1","0","1","convenio",9000,"0",0.205479452054795,0.69041095890411,236,1
"0","7","0","1","0",461.17,"1",NA,63,"1","1","1","1","1","1","convenio",15000,"0",1.5041095890411,0.70958904109589,237,1
"0","3","1","2","0",550,"0",NA,60,"0","1","1","1","0","1","convenio",4000,"0",0.487671232876712,2.47397260273973,238,1
"0","7","0","2","0",566.66,"0",NA,47.5,"0","1","1","0","0","0","caducidad",0,"0",16.3835616438356,0.178082191780822,239,1
"0","7","0","2","0",200,"0",NA,70.5,"0","1","1","0","1","1","convenio",20000,"0",3.06027397260274,0.978082191780822,240,1
"0","7","0","1","0",223.773333333333,"1",NA,48,"1","1","1","1","1","0","convenio",10777.81,"0",0.989041095890411,0.202739726027397,241,1
"0","3","0","1","0",463.466666666667,"0",NA,60,"1","1","1","1","1","0","convenio",50000,"0",1.64657534246575,0.947945205479452,242,1
"1","6","0","2","0",174.19,"0",NA,47.5,"0","1","1","0","0","0","convenio",10000,"0",0.150684931506849,2.94520547945205,243,1
"1","1","0","2","0",119.43,"0",NA,57,"0","1","1","0","0","0","convenio",5000,"0",0.457534246575342,0.657534246575342,244,1
"0","7","0","2","0",NA,"0",NA,NA,"0","1","1","1","0","0","convenio",22000,"0",NA,1.01917808219178,245,1
"0","7","0","2","0",300.178,"1",NA,60,"0","1","1","1","0","0","convenio",20000,"0",1.58356164383562,1.4958904109589,246,1
"0","7","0","3","1",200,"0",NA,55,"0","1","0","0","0","1","desiste",0,"0",0.150684931506849,0.671232876712329,247,1
"0","7","0","1","0",133.333333333333,"0",NA,45,"1","0","1","1","0","1","convenio",7500,"0",0.0876712328767123,0.334246575342466,248,1
"0","7","0","2","0",208,"1",NA,72,"0","1","1","1","0","0",NA,NA,"0",0.956164383561644,NA,249,0
"0","7","0","2","0",208,"0",NA,72,"0","1","1","1","0","0",NA,NA,"0",0.956164383561644,NA,250,0
"0","2","0","2","0",678.66,"0",NA,60,"0","1","1","1","0","0","convenio",12000,"0",1.30958904109589,1.61643835616438,251,1
"0","2","0","2","0",2866.66666666667,"0",NA,47.5,"0","1","1","0","0","0","convenio",250000,"0",2.75342465753425,1.41095890410959,252,1
"0","7","0","2","0",NA,"1",NA,50,"0","1","1","1","0","0","caducidad",0,"0",3.04109589041096,2.96164383561644,253,1
"0","5","0","2","0",214.285714285714,"0",NA,66,"0","1","1","1","0","1","desiste",0,"0",1.44657534246575,0.306849315068493,254,1
"0","5","0","1","0",300,"0",NA,75,"1","1","1","1","1","1","desiste",0,"0",6.93150684931507,0.134246575342466,255,1
"0","2","0","2","0",271.42,"0",NA,72,"0","1","1","1","0","1","convenio",13400,"0",1.69041095890411,0.202739726027397,256,1
"0","1","0","2","0",500,"0",NA,60,"0","1","1","1","0","1","desiste",0,"0",1.18630136986301,1.23013698630137,257,1
"0","3","0","1","0",530.178,"1",NA,48,"1","0","1","1","0","1","convenio",13000,"0",0.572602739726027,0.495890410958904,258,1
"0","7","0","2","0",666.666666666667,"1",NA,72,"0","1","1","1","0","0","desiste",0,"0",2.55890410958904,0.791780821917808,259,1
"0","5","0","2","0",211.71,"0",NA,72,"0","1","1","1","1","1","desiste",0,"0",0.846575342465753,0.101369863013699,260,1
"0","2","0","2","0",416.66,"0",NA,60,"0","1","1","1","0","1","convenio",23000,"0",12.2767123287671,2.19452054794521,261,1
"0","2","0","1","0",2131.7,"0",NA,66,"1","0","1","1","0","1","desiste",0,"0",4.3972602739726,0.805479452054795,262,1
"0","7","0","1","0",166.65,"1",NA,60,"1","0","1","1","0","1","caducidad",0,"0",18.6082191780822,3.35616438356164,263,0
"0","2","0","2","0",166.666666666667,"1",NA,51,"0","1","1","0","0","1","desiste",0,"0",0.235616438356164,0.898630136986301,264,1
"0","3","0","2","0",116.66,"1",NA,45,"0","1","1","1","0","0","desiste",0,"0",1.31506849315068,0.0438356164383562,265,1
"0","7","0","2","0",666.66,"0",NA,60,"0","1","1","0","0","1","desiste",0,"0",0.336986301369863,0.178082191780822,266,1
"0","7","0","1","0",126.666666666667,"1",NA,77,"1","1","1","1","1","1","convenio",8500,"0",0.0767123287671233,0.334246575342466,267,1
"0","2","0","1","0",468.8,"0",NA,72,"1","1","1","1","1","1","convenio",25000,"0",2.49315068493151,0.654794520547945,268,1
"0","4","0","2","0",144.285714285714,"0",NA,42.5,"0","1","1","0","0","0","convenio",17000,"0",9.44931506849315,1.38904109589041,269,1
"0","3","0","2","0",300,"1",NA,75,"0","1","1","1","0","0","desiste",0,"0",4.50684931506849,0.273972602739726,270,1
"0","3","0","2","0",550,"1",NA,69,"0","1","1","1","0","1","convenio",11000,"0",2.16986301369863,0.728767123287671,271,1
"0","2","0","2","0",183.333333333333,"0",NA,58,"0","1","1","1","0","0","desiste",0,"0",1.44931506849315,1.6986301369863,272,1
"0","1","0","1","0",833.333333333333,"1",NA,72,"1","1","1","1","1","0","desiste",0,"0",1.49315068493151,0.117808219178082,273,1
"0","7","0","2","0",500,"1",NA,72,"0","1","1","1","0","0","convenio",17000,"0",0.876712328767123,0.772602739726027,274,1
"0","1","0","1","0",708.34,"1",NA,42,"1","1","1","0","1","0","desiste",0,"0",6.58082191780822,0.408219178082192,275,1
"0","3","0","1","0",NA,"1",NA,54,"1","0","1","1","0","1","convenio",25000,"0",NA,1.52328767123288,276,1
"0","5","0","2","0",666.666666666667,"0",NA,72,"0","1","1","1","0","0",NA,NA,"0",0.86027397260274,NA,277,0
"0","5","0","2","0",223.541428571429,"0",NA,108,"0","1","1","1","0","0","convenio",27000,"0",23.041095890411,1.91232876712329,278,1
"0","3","0","1","0",300,"1","1988",60,"1","0","1","1","0","1","desiste",0,"0",1.42191780821918,3.77260273972603,279,0
"0","5","0","2","0",200,"0",NA,40,"0","1","1","0","0","1",NA,NA,"0",21.241095890411,NA,280,0
"0","5","0","2","0",200,"0",NA,30,"0","1","1","0","0","1",NA,NA,"0",21.241095890411,NA,281,0
"0","3","0","1","0",217.76,"0",NA,48,"1","1","1","1","1","0","convenio",14000,"0",2.37808219178082,0.679452054794521,282,1
"0","2","0","1","0",335.16,"1",NA,60,"1","0","1","1","0","1","convenio",15000,"0",0.350684931506849,1.04931506849315,283,1
"1","3","0","2","0",62.75,"1",NA,24,"0","1","1","0","0","0","desiste",0,"0",0.876712328767123,0.0520547945205479,284,1
"0","3","0","2","0",800,"0","1966",50,"0","1","1","0","0","0","convenio",32000,"0",0.512328767123288,1.44109589041096,285,1
"0","1","0","1","0",193.72,"0",NA,60,"1","1","1","1","1","1","convenio",78000,"0",32.1178082191781,2.18904109589041,286,1
"0","1","0","2","0",266.666666666667,"0",NA,72,"0","1","1","1","0","1","desiste",0,"0",3.72602739726027,0.117808219178082,287,1
"0","5","0","1","0",400,"0",NA,60,"1","1","1","1","1","1","convenio",40000,"0",2.27397260273973,1.76164383561644,288,1
"0","1","0","1","0",345,"0",NA,45,"1","0","1","0","0","0","convenio",50000,"0",15.5534246575342,0.783561643835616,289,1
"1","3","0","2","0",232.68,"0","1971",42,"0","1","1","0","0","0","convenio",2000,"0",2.96712328767123,1.76438356164384,290,1
"1","3","0","2","0",243.32,"0",NA,45,"0","1","1","0","0","0","convenio",13000,"0",4.49315068493151,1.04931506849315,291,1
"0","7","0","1","0",1416.66,"0",NA,60,"1","1","1","1","1","1","desiste",0,"0",19.5178082191781,1.04931506849315,292,1
"0","7","0","1","0",600,"0",NA,60,"1","1","1","1","1","1","convenio",30000,"0",8.68219178082192,0.887671232876712,293,1
"0","1","0","2","0",142.857142857143,"0",NA,69,"0","1","1","1","0","1","desiste",0,"0",2.46575342465753,0.134246575342466,294,1
"0","1","0","2","0",933.333333333333,"0",NA,45,"0","1","1","1","0","0","desiste",0,"0",0.917808219178082,0.0383561643835616,295,1
"1","1","0","2","0",317.5,"0",NA,72,"0","1","1","0","0","0","convenio",70000.06,"0",16.5506849315069,0.268493150684932,296,1
"0","5","0","2","0",500,"0",NA,91,"0","1","1","1","0","0","convenio",4000,"0",1.59452054794521,0.210958904109589,297,1
"0","3","0","2","0",395.03,"1",NA,66,"0","1","1","1","0","1","desiste",0,"0",0.471232876712329,0.435616438356164,298,1
"0","3","0","1","0",348.91,"0","1975",47.5,"1","0","1","1","0","0","desiste",0,"0",0.767123287671233,1.26027397260274,299,1
"0","5","0","2","0",120,"1","1975",48,"0","1","1","0","0","0","convenio",7425,"0",0.158904109589041,3.65479452054795,300,0
"0","2","0","1","0",279.07,"1",NA,50,"1","0","1","1","0","1","convenio",15000,"0",1.40547945205479,0.750684931506849,301,1
"0","3","0","1","0",117.866666666667,"0",NA,84,"1","0","1","1","0","0","caducidad",0,"0",1.88493150684932,2.99178082191781,302,1
"0","2","1","2","0",596.7,"0",NA,60,"0","1","1","1","0","1","convenio",0,"0",1.28767123287671,1.88493150684932,303,1
"0","1","0","2","0",438.571428571429,"0","1968",60,"0","1","1","0","0","0","desiste",44000,"0",7.11232876712329,1.07945205479452,304,1
"0","1","0","1","0",226.66,"0",NA,50,"1","0","1","1","0","1",NA,NA,"0",0.484931506849315,NA,305,0
"0","1","0","1","0",226.66,"0","1986",50,"1","0","1","1","0","1",NA,NA,"0",0.484931506849315,NA,306,0
"0","1","0","2","0",108.857142857143,"1","1951",48,"0","1","1","1","0","0","convenio",22000,"0",2.24383561643836,2.15616438356164,307,1
"0","1","0","2","0",86.6666666666667,"1",NA,54,"0","1","1","1","0","0","convenio",7500,"0",1.58630136986301,0.405479452054795,308,1
"0","1","0","2","0",300,"0",NA,48,"0","1","1","0","0","0","desiste",0,"0",2.75890410958904,0.583561643835616,309,1
"0","1","0","2","0",450,"0",NA,50,"0","1","1","0","1","0",NA,NA,"0",13.1123287671233,NA,310,0
"0","1","0","2","0",450,"0",NA,50,"0","1","1","0","1","0",NA,NA,"0",10.9643835616438,NA,311,0
"0","1","0","2","0",450,"0",NA,50,"0","1","1","0","1","0","convenio",40000,"0",10.9643835616438,0.405479452054795,312,1
"0","2","0","2","0",800,"0",NA,63,"0","1","1","1","0","1","convenio",34229.08,"0",11.8986301369863,1.24383561643836,313,1
"0","3","1","1","0",901.94,"0",NA,50,"1","1","1","1","1","0","convenio",438884.04,"0",14.8,0.561643835616438,314,1
"0","2","0","1","0",183.91,"0",NA,50,"1","0","1","1","0","1","convenio",20000,"0",4.72876712328767,0.424657534246575,315,1
"0","2","0","2","0",2999.99,"0",NA,60,"0","1","1","1","0","1","desiste",0,"0",1.22191780821918,0.780821917808219,316,1
"0","10","0","2","0",193,"1",NA,50,"0","1","1","1","0","0","convenio",23209.47,"0",4.46301369863014,0.443835616438356,317,1
"1","3","0","2","0",376.27,"0",NA,48,"0","1","1","0","0","0","convenio",25740,"0",0.30958904109589,0.252054794520548,318,1
"0","8","0","1","0",500,"0",NA,47.5,"1","1","1","0","0","0","convenio",30000,"0",0.257534246575342,0.0684931506849315,319,1
"0","1","0","2","0",375,"0","1979",72,"0","1","1","1","0","1","convenio",25000,"0",10.7068493150685,2.22465753424658,320,1
"0","1","0","2","0",375,"0","1958",72,"0","1","1","1","0","1",NA,NA,"0",10.7068493150685,NA,321,0
"0","1","0","2","0",375,"0","1972",72,"0","1","1","1","0","1",NA,NA,"0",10.7068493150685,NA,322,0
"0","1","0","2","0",375,"0","1962",72,"0","1","1","1","0","1",NA,NA,"0",10.7068493150685,NA,323,0
"0","1","0","2","0",375,"1","1973",72,"0","1","1","1","0","1",NA,NA,"0",10.7068493150685,NA,324,0
"0","1","0","2","0",375,"0","1978",72,"0","1","1","1","0","1","convenio",25000,"0",10.7068493150685,2.22465753424658,325,1
"0","1","0","2","0",375,"0","1978",72,"0","1","1","1","0","1","convenio",25000,"0",10.7068493150685,2.22465753424658,326,1
"0","1","0","2","0",375,"0","1978",72,"0","1","1","1","0","1",NA,NA,"0",10.7068493150685,NA,327,0
"0","1","0","2","0",375,"0","1978",72,"0","1","1","1","0","1",NA,NA,"0",10.7068493150685,NA,328,0
"0","1","0","2","0",83.61,"0",NA,60,"0","1","1","1","0","1","convenio",7000,"0",1.24657534246575,1.08767123287671,329,1
"1","6","0","2","0",156.78,"0",NA,54,"0","1","1","0","0","0","desiste",0,"0",0.679452054794521,0.780821917808219,330,1
"0","3","0","2","0",455.94,"0",NA,54,"0","1","1","1","1","1","convenio",19136.68,"0",2.75342465753425,0.0547945205479452,331,1
"0","3","0","2","0",455.94,"0",NA,54,"0","1","1","1","1","1","convenio",16420.6,"0",0.89041095890411,0.0547945205479452,332,1
"1","1","0","2","0",90.47,"0","1972",84,"0","1","1","0","0","0","convenio",5000,"0",0.742465753424657,0.43013698630137,333,1
"1","1","0","2","0",90.81,"0","1967",84,"0","1","1","0","0","0","convenio",6000,"0",3.12876712328767,0.43013698630137,334,1
"0","1","0","2","0",388.11,"0","1971",44,"0","1","1","1","1","0","convenio",200000,"0",9.27945205479452,3.84109589041096,335,0
"0","2","0","2","0",144.536666666667,"0",NA,70,"0","1","1","1","0","0","convenio",7000,"0",1.60821917808219,0.115068493150685,336,1
"0","2","0","2","0",700,"0",NA,66,"0","1","1","0","0","1","desiste",0,"0",6.52328767123288,0.0273972602739726,337,1
"0","1","0","2","0",416.67,"1",NA,112,"0","1","1","1","0","1","caducidad",0,"0",10.9945205479452,1.00821917808219,338,1
"0","1","0","2","0",216.666666666667,"1",NA,45,"0","1","1","1","0","0","desiste",0,"0",0.673972602739726,0.183561643835616,339,1
"0","1","0","2","0",314.285714285714,"0",NA,60,"0","1","1","1","0","0","desiste",0,"0",17.0191780821918,0.315068493150685,340,1
"0","3","0","2","0",359.99,"1",NA,50,"0","1","1","1","0","0","caducidad",0,"0",0.747945205479452,2.24383561643836,341,1
"0","1","0","1","0",145.07,"0",NA,54,"1","1","1","1","1","1","caducidad",0,"0",0.284931506849315,2.78082191780822,342,1
"0","1","0","1","0",443.29,"0",NA,72,"1","1","1","1","1","0","convenio",4500,"0",1.24109589041096,1.44657534246575,343,1
"0","1","0","1","0",443.29,"0",NA,72,"1","1","1","1","1","0","convenio",4500,"0",1.30684931506849,1.44657534246575,344,1
"0","2","0","2","0",260,"0",NA,52.5,"0","1","1","1","0","1","convenio",16500,"0",7.05205479452055,1.8,345,1
"0","1","0","1","0",555,"0",NA,56,"1","1","1","1","1","0","convenio",65000,"0",10.8383561643836,0.191780821917808,346,1
"0","5","0","1","0",266.666666666667,"1",NA,66,"1","0","1","0","0","0","convenio",125000,"0",19.9698630136986,2.46027397260274,347,1
"0","3","0","2","0",500,"1",NA,60,"0","1","1","1","0","0","convenio",12500,"0",2.9013698630137,0.191780821917808,348,1
"0","1","1","2","0",1366.6,"0",NA,66,"0","1","1","0","0","1","caducidad",0,"0",11.241095890411,0.312328767123288,349,1
"0","3","0","1","0",86.66,"1",NA,46,"1","1","1","1","1","0","desiste",0,"0",1.57534246575342,0.158904109589041,350,1
"0","2","0","2","0",900,"0",NA,60,"0","1","1","1","0","0","caducidad",0,"0",15.9643835616438,2.80547945205479,351,1
"0","2","0","2","0",600,"0",NA,54,"0","1","1","0","0","0","desiste",0,"0",3.21917808219178,0.506849315068493,352,1
"0","1","0","2","0",600,"0",NA,25,"0","1","1","0","0","1","caducidad",0,"0",0.367123287671233,2.70958904109589,353,1
"0","6","0","2","0",250,"0",NA,69,"0","1","1","1","0","0","desiste",0,"0",2.30684931506849,0.463013698630137,354,1
"0","2","0","2","0",500,"0",NA,60,"0","1","1","1","0","1",NA,NA,"0",1.81917808219178,NA,355,0
"0","2","0","2","0",450,"0",NA,60,"0","1","1","1","0","1",NA,NA,"0",1.81917808219178,NA,356,0
"0","2","0","2","0",450,"0",NA,60,"0","1","1","1","0","1",NA,NA,"0",1.81917808219178,NA,357,0
"0","2","0","2","0",233.333333333333,"1","1984",55,"0","1","1","1","0","0","desiste",0,"0",0.523287671232877,1.32602739726027,358,1
"0","1","0","1","0",322.357142857143,"1",NA,60,"1","1","1","1","1","0","desiste",0,"0",0.471232876712329,0.416438356164384,359,1
"0","3","0","2","0",500,"0",NA,70,"0","1","1","1","0","0",NA,NA,"0",4.79178082191781,NA,360,0
"0","3","1","2","0",700,"0",NA,65,"0","1","1","0","0","0",NA,NA,"0",4.23561643835616,NA,361,0
"0","1","0","2","0",200,"0","1969",60,"0","1","1","1","0","1","caducidad",0,"0",1.3972602739726,1.62465753424658,362,1
"0","1","1","2","0",761,"1","1975",50,"0","1","1","1","1","0","caducidad",0,"0",23.7780821917808,2.65479452054795,363,1
"0","1","0","2","0",357.14,"0",NA,60,"0","1","1","1","0","1","convenio",37822.38,"0",9.49315068493151,0.717808219178082,364,1
"0","2","0","2","0",333.33,"0",NA,54,"0","1","1","1","0","1","desiste",0,"0",0.378082191780822,2.54246575342466,365,1
"0","1","0","2","0",350.33,"1",NA,77.5,"0","1","1","0","0","1","desiste",0,"0",4.48219178082192,0.0191780821917808,366,1
"0","1","0","2","0",233.333333333333,"1",NA,66,"0","1","1","1","0","0","caducidad",0,"0",3.32602739726027,0.405479452054795,367,1
"0","6","0","2","0",100,"1",NA,63,"0","1","1","1","0","0","convenio",8000,"0",1.07671232876712,0.180821917808219,368,1
"0","3","0","2","0",683.33,"0",NA,72,"0","1","1","1","0","0","convenio",40000,"0",0.421917808219178,0.438356164383562,369,1
"1","1","0","2","0",627.94,"0",NA,50,"0","1","1","1","0","0","convenio",75000,"0",1.04109589041096,2.36986301369863,370,1
"1","1","0","2","0",148.26,"0",NA,63,"0","1","1","0","0","0","convenio",8000,"0",1.02191780821918,0.153424657534247,371,1
"0","2","0","1","0",1166.66666666667,"1",NA,70,"1","1","1","1","1","1","convenio",60000,"0",0.613698630136986,1.13972602739726,372,1
"0","1","0","2","0",250,"0",NA,45,"0","1","1","0","0","1","convenio",19000,"0",3.9972602739726,0.468493150684932,373,1
"0","6","0","2","0",233.333333333333,"1",NA,50,"0","1","1","1","0","0","convenio",15000,"0",0.753424657534247,2.5972602739726,374,1
"1","3","1","2","0",499.6,"1","1979",46.25,"0","1","1","0","0","0","convenio",20000,"0",0.473972602739726,0.756164383561644,375,1
"0","2","0","1","0",534.25,"0",NA,47.5,"1","0","1","1","0","1","convenio",30000,"0",1.60547945205479,1.54520547945205,376,1
